"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000011752",205.535394678627,0.128144743251417,0.251701182861077,0.509114584980495,0.610671909169589,0.987540304627411
"ENSMUSG00000026604",151.772814801133,0.160101788495619,0.31507483599963,0.508138925114944,0.611355918841156,0.98780176597325
"ENSMUSG00000036781",191.423271174606,-0.117669323356573,0.231567811306324,-0.508141967973764,0.611353785044703,0.98780176597325
"ENSMUSG00000030697",180.328102482663,0.13166429485431,0.259177984114946,0.508007249550629,0.611448259132002,0.987818620915197
"ENSMUSG00000026031",236.09408976127,-0.151015520114705,0.297451118323363,-0.507698612686114,0.611664721504804,0.988035968570579
"ENSMUSG00000063760",52.9460364674976,0.227254261855552,0.447828220521097,0.507458555405724,0.611833109060071,0.988043290742429
"ENSMUSG00000020430",202.936844109307,-0.125814089004428,0.247879126145379,-0.507562258108977,0.611760364551223,0.988043290742429
"ENSMUSG00000086629",14.5853664092687,-0.24977952627744,0.492554622670006,-0.507110307732881,0.612077422948503,0.988305492135352
"ENSMUSG00000042992",28.8095523424286,0.191327377856598,0.377470527096752,0.506867064107386,0.612248096622968,0.98836647339849
"ENSMUSG00000071267",23.5172578800889,0.207178337462995,0.40877857717624,0.506822884149511,0.612279098072979,0.98836647339849
"ENSMUSG00000026069",11.10887836035,-0.338983182306617,0.669288906734074,-0.506482595028733,0.612517905087707,0.9884984765262
"ENSMUSG00000031264",9.63384558461823,-0.381409295428511,0.75376485026105,-0.506005679750678,0.612852662436683,0.9884984765262
"ENSMUSG00000031558",42.3066316934215,0.168874510151675,0.333451964101727,0.506443291184684,0.612545490266217,0.9884984765262
"ENSMUSG00000019878",49.2165979951259,-0.154955780166675,0.306213130700114,-0.506038979492452,0.612829285989363,0.9884984765262
"ENSMUSG00000022757",144.918837501857,-0.121811967837355,0.240655126402368,-0.506168182071839,0.612738589397086,0.9884984765262
"ENSMUSG00000022748",19.8739093768278,0.247374271316166,0.488679594237521,0.506209537359831,0.612709560396124,0.9884984765262
"ENSMUSG00000016181",37.8750788607079,0.187250486770187,0.370902302012119,0.504851239138625,0.613663324137911,0.988527930951328
"ENSMUSG00000026192",140.78299242175,0.124114854971879,0.245639287993258,0.505272816843882,0.613367232518834,0.988527930951328
"ENSMUSG00000026811",87.8514178355279,0.137710041304082,0.272949120328852,0.504526415539157,0.613891504300102,0.988527930951328
"ENSMUSG00000026676",92.8529505562487,-0.163829285076955,0.324051411861579,-0.505565719142542,0.613161552135191,0.988527930951328
"ENSMUSG00000040738",60.5768666673427,0.169719462938334,0.336258767485225,0.504728736763098,0.613749374489006,0.988527930951328
"ENSMUSG00000029617",131.152701916207,-0.129494377674325,0.256551118405307,-0.504750782141382,0.613733888580013,0.988527930951328
"ENSMUSG00000083443",23.1570141434235,0.277338020607272,0.548573322936784,0.505562354221938,0.613163914859964,0.988527930951328
"ENSMUSG00000040102",63.6966510303921,0.19336467401809,0.38303368109048,0.504824206235833,0.613682312624571,0.988527930951328
"ENSMUSG00000020137",39.7572161885578,0.210927129843281,0.417420993019767,0.50531030631057,0.613340905154391,0.988527930951328
"ENSMUSG00000021767",92.5830399547037,-0.123912187685484,0.245471402479343,-0.504792763775859,0.613704398804095,0.988527930951328
"ENSMUSG00000057982",113.454044889313,-0.233508246739814,0.462885364608821,-0.504462367128736,0.61393650106347,0.988527930951328
"ENSMUSG00000020577",111.570111429682,-0.223951100659622,0.443157244892879,-0.505353581015598,0.613310515666806,0.988527930951328
"ENSMUSG00000024750",211.452244301152,-0.110248171000276,0.218471706049732,-0.50463363422987,0.613816181812274,0.988527930951328
"ENSMUSG00000061518",486.774580113068,0.134965520323383,0.267746092511195,0.504080261480342,0.61420497692278,0.98866990574185
"ENSMUSG00000025917",168.262778003303,-0.129971502887357,0.260295602564409,-0.499322699296069,0.617552066364476,0.98866990574185
"ENSMUSG00000026697",53.9117136564292,0.277296513310017,0.551405091484519,0.502890737848405,0.615041093438147,0.98866990574185
"ENSMUSG00000041040",33.2526748726523,-0.174244150984137,0.34865264045959,-0.499764323466618,0.617241034299751,0.98866990574185
"ENSMUSG00000027316",13.825307107588,-0.257285902216564,0.514162511712228,-0.500398018828266,0.616794848086776,0.98866990574185
"ENSMUSG00000039678",168.027073404351,-0.113422885792563,0.226729045571681,-0.500257413012857,0.616893836724687,0.98866990574185
"ENSMUSG00000016458",115.043032445093,0.196684228687545,0.393477464471538,0.499861482414763,0.617172615307118,0.98866990574185
"ENSMUSG00000042225",13.6015502561643,0.344421882200345,0.691582159962037,0.498020195054267,0.618469808101127,0.98866990574185
"ENSMUSG00000031432",156.84188087592,0.189866468554822,0.380516668680501,0.498970174455728,0.617800395779104,0.98866990574185
"ENSMUSG00000040147",152.631625774457,0.243307904561,0.488867353465134,0.497697182756044,0.6186974940824,0.98866990574185
"ENSMUSG00000028078",17.2784156067213,0.36276235900395,0.727516563508771,0.498631065187531,0.618039316072315,0.98866990574185
"ENSMUSG00000027968",43.7102667008635,0.205594744367626,0.412432343698278,0.498493262007677,0.618136417197725,0.98866990574185
"ENSMUSG00000121059",24.8734995073283,-0.243858367137387,0.485168965664358,-0.50262565084612,0.615227491373693,0.98866990574185
"ENSMUSG00000028690",50.8710356243867,-0.1609866473372,0.322732475208636,-0.498823823766502,0.617903502570562,0.98866990574185
"ENSMUSG00000028698",66.0548637478573,-0.169559190946719,0.340534959647558,-0.49792007000458,0.618540380662668,0.98866990574185
"ENSMUSG00000029641",47.6897837386381,0.16878367045295,0.337543963417929,0.500034628804694,0.617050694460187,0.98866990574185
"ENSMUSG00000087611",18.0914681799918,0.309826456165136,0.621613572243753,0.49842292703938,0.618185980342155,0.98866990574185
"ENSMUSG00000029175",84.7423363219326,0.134335154754639,0.268420247718824,0.500465802771177,0.616747129645381,0.98866990574185
"ENSMUSG00000028970",169.021886119596,0.313423235458547,0.628628361758489,0.498582715202022,0.618073384468416,0.98866990574185
"ENSMUSG00000120675",14.1704847039332,0.330495393756607,0.66074796378445,0.500183749131344,0.616945700000103,0.98866990574185
"ENSMUSG00000068699",103.206606007832,0.160596675351371,0.320078418775806,0.501741654328335,0.615849259686572,0.98866990574185
"ENSMUSG00000030232",135.556018416644,-0.123693527947623,0.247164501201516,-0.500450215732131,0.616758102443111,0.98866990574185
"ENSMUSG00000030060",62.2397710714276,-0.152999711715046,0.306153360089215,-0.499748595509324,0.617252110184902,0.98866990574185
"ENSMUSG00000068329",40.9950539252001,-0.16886373736839,0.335575532166737,-0.503206346058886,0.614819203534227,0.98866990574185
"ENSMUSG00000044952",47.5451273640427,0.217984790973445,0.436012170159903,0.499951161669412,0.617109466437468,0.98866990574185
"ENSMUSG00000001665",30.7716923970398,0.234387957200419,0.470126524366974,0.49856356757582,0.618086876507425,0.98866990574185
"ENSMUSG00000043259",15.0245021497221,0.234888369185578,0.467011238604765,0.50296084926634,0.614991798217517,0.98866990574185
"ENSMUSG00000031950",181.207099419474,-0.115892635939048,0.232356667312096,-0.498770434606825,0.617941118103768,0.98866990574185
"ENSMUSG00000037415",132.916265795302,0.121244066339556,0.241230133844361,0.502607466187375,0.615240278964818,0.98866990574185
"ENSMUSG00000031785",271.675762784072,-0.103745327318963,0.206188494419782,-0.503157693696266,0.614853406520075,0.98866990574185
"ENSMUSG00000022023",86.9710946247336,-0.145194527509551,0.288434381885699,-0.503388419093148,0.614691212218926,0.98866990574185
"ENSMUSG00000041696",41.2927592102545,-0.244221429270449,0.488302062393338,-0.500144169110068,0.616973567221338,0.98866990574185
"ENSMUSG00000035443",15.8327328252282,0.361221019515493,0.71839566423284,0.502816257808618,0.615093462133413,0.98866990574185
"ENSMUSG00000039741",60.6759970670273,0.170734254109643,0.340483604336034,0.501446330852218,0.616057040067867,0.98866990574185
"ENSMUSG00000020620",34.6658408235562,-0.241628560700613,0.483456454570514,-0.499793845787553,0.617220244432851,0.98866990574185
"ENSMUSG00000054519",20.2480427893121,0.231662386932738,0.462693662307064,0.500681997193636,0.616594944226568,0.98866990574185
"ENSMUSG00000020718",22.4091543013821,0.204967083439867,0.407786356328149,0.502633499770474,0.61522197198616,0.98866990574185
"ENSMUSG00000120113",34.8878154303241,-0.197508556004949,0.39355935380692,-0.501852018239278,0.61577161898447,0.98866990574185
"ENSMUSG00000021591",54.5449066277216,-0.185705873320258,0.373004459387372,-0.497865021842539,0.618579182539956,0.98866990574185
"ENSMUSG00000042962",16.3528047641895,-0.257259470134375,0.51120513618655,-0.503241168610823,0.614794723526007,0.98866990574185
"ENSMUSG00000017843",198.542877803426,0.102337703958818,0.20376993101059,0.502221811880083,0.615511501541295,0.98866990574185
"ENSMUSG00000021003",58.922800915377,0.189464354241962,0.377915774777339,0.50134015801164,0.616131747485927,0.98866990574185
"ENSMUSG00000021144",126.860458900371,0.137652464524232,0.276518854812331,0.497804985550279,0.618621501620124,0.98866990574185
"ENSMUSG00000021054",68.7914885484125,0.174777398711327,0.351095235366896,0.497806239178049,0.618620617935466,0.98866990574185
"ENSMUSG00000036197",64.2834364370961,-0.143068164122081,0.286950640290269,-0.498581093868124,0.618074526907922,0.98866990574185
"ENSMUSG00000022325",14.0209083978505,0.256194249516774,0.513217624920758,0.499192227773415,0.617643969451977,0.98866990574185
"ENSMUSG00000004187",19.7170539845621,0.222296527518889,0.443691567691278,0.501015894161783,0.616359936997076,0.98866990574185
"ENSMUSG00000122118",30.0418554283707,-0.338769900766225,0.67654216139852,-0.500737308175937,0.616556011894932,0.98866990574185
"ENSMUSG00000023143",51.1501847858796,0.186851186978218,0.37521640115338,0.49798246133126,0.618496404084143,0.98866990574185
"ENSMUSG00000109901",78.4333244653329,-0.168454562931312,0.335810792442483,-0.501635345624471,0.615924051627209,0.98866990574185
"ENSMUSG00000054008",209.581467333441,-0.152420502952736,0.302461008534804,-0.503934387083805,0.614307485134425,0.98866990574185
"ENSMUSG00000056153",70.1347217391949,-0.144578342076254,0.287662473407598,-0.502597159662867,0.615247526643581,0.98866990574185
"ENSMUSG00000024240",86.8667710945913,0.163135914801581,0.324686464607754,0.502441378326816,0.615357078626967,0.98866990574185
"ENSMUSG00000053279",1088.80840361916,0.334668277527295,0.667297382551242,0.501527933839297,0.615999623675558,0.98866990574185
"ENSMUSG00000024777",114.864856663713,-0.155119374757281,0.308696882825143,-0.50249737975212,0.615317695083479,0.98866990574185
"ENSMUSG00000025224",162.879117174133,-0.117657227473885,0.233775701815069,-0.503291088681918,0.614759630816681,0.98866990574185
"ENSMUSG00000036908",191.173749436109,0.152464986790321,0.303518637565462,0.502324957746419,0.615438956071498,0.98866990574185
"ENSMUSG00000022364",32.8405796151344,0.224136137495397,0.450544687443859,0.497478149763614,0.618851907613726,0.988723375475066
"ENSMUSG00000063889",59.9485031164559,-0.188232762747167,0.378420340088192,-0.497417138580076,0.618894922177551,0.988723375475066
"ENSMUSG00000042473",25.2916425145807,-0.219908406491823,0.442490294276508,-0.496979050922198,0.619203824368029,0.988762352088241
"ENSMUSG00000028559",165.90587299687,-0.152599137055805,0.30699042079555,-0.497081103248604,0.619131859728265,0.988762352088241
"ENSMUSG00000029234",97.7730360308717,-0.160445028191079,0.322818080017035,-0.497013761381062,0.619179347047817,0.988762352088241
"ENSMUSG00000006095",97.3596121728656,0.154328770098182,0.310598086839321,0.496876113013598,0.619276417194898,0.988762352088241
"ENSMUSG00000058914",58.3390458962071,0.302235869478201,0.608363816701487,0.496801192281465,0.619329254367709,0.988762352088241
"ENSMUSG00000066026",316.300125467786,-0.165239446359717,0.332830143654882,-0.496467791484226,0.619564406128464,0.988929792251061
"ENSMUSG00000043872",11.9726955410903,0.372953217116596,0.75128567787287,0.496419974586159,0.619598135178194,0.988929792251061
"ENSMUSG00000039621",52.1739794352005,-0.145313171915019,0.292928335846729,-0.496070724926566,0.619844512932172,0.989037234200177
"ENSMUSG00000025666",36.6582199497213,0.206395483368758,0.416064766177007,0.496065757418525,0.619848017562733,0.989037234200177
"ENSMUSG00000073079",14.5592233083662,-0.23942557456327,0.482736398444206,-0.495975806537286,0.619911480374721,0.989037234200177
"ENSMUSG00000028958",16.3530562007984,0.2351233848913,0.474223965808714,0.49580662691801,0.620030848902946,0.989096830392796
"ENSMUSG00000016528",453.124127140697,-0.118660840462875,0.23951320406913,-0.4954250473332,0.62030011781491,0.989313041734974
"ENSMUSG00000024104",172.358969797112,-0.107728361815068,0.217465202268962,-0.495382068906034,0.620330449552229,0.989313041734974
"ENSMUSG00000028086",41.7265724680574,0.189447145396607,0.383031233609706,0.494599731753588,0.620882691588268,0.989696594209324
"ENSMUSG00000028333",344.403597210291,-0.142396183782054,0.287815545779749,-0.494748063021663,0.620777969968971,0.989696594209324
"ENSMUSG00000029231",266.026088655187,0.122616241434392,0.248182706449498,0.49405634739237,0.621266385622749,0.989696594209324
"ENSMUSG00000028959",168.787531573462,0.146087857110941,0.295608091617796,0.494194378480761,0.621168909481045,0.989696594209324
"ENSMUSG00000086429",29.7030942534241,-0.183046640674163,0.370433331546419,-0.494141928076538,0.621205948636442,0.989696594209324
"ENSMUSG00000042742",27.2679489901161,-0.182219707715308,0.368978057757262,-0.493849712427029,0.62141232154435,0.989696594209324
"ENSMUSG00000121490",28.7074444541801,-0.235111491771207,0.475494624272946,-0.494456676835629,0.620983695391561,0.989696594209324
"ENSMUSG00000036644",311.685836538144,0.134102789601205,0.271398929877092,0.494116869443574,0.621223644751256,0.989696594209324
"ENSMUSG00000055884",28.6739802714177,-0.197169760962808,0.399230064768602,-0.493875031874391,0.621394438886699,0.989696594209324
"ENSMUSG00000045996",44.1851073284542,0.156913063873201,0.31758779363957,0.494077754295815,0.62125126785109,0.989696594209324
"ENSMUSG00000052146",14.2268130414446,-0.28777326859321,0.582816743007554,-0.493762871512907,0.621473657375391,0.989696594209324
"ENSMUSG00000026222",129.006576757049,0.153399887069777,0.314671100553068,0.487492771977346,0.625909163825833,0.98976038689982
"ENSMUSG00000026112",276.011063141046,-0.162562353198638,0.330364439433645,-0.492069768396756,0.622670023001604,0.98976038689982
"ENSMUSG00000004768",46.1472307181939,-0.156956023633237,0.322018601695464,-0.487412909710327,0.625965746736039,0.98976038689982
"ENSMUSG00000134779",17.0309393481362,-0.37827024525918,0.774306509160201,-0.488527786844314,0.62517604876155,0.98976038689982
"ENSMUSG00000083773",10.8973771941045,-0.275142739390269,0.564672584666237,-0.487260665493259,0.626073618807021,0.98976038689982
"ENSMUSG00000027639",221.254003098909,-0.126521394182816,0.258206589999427,-0.490000639345018,0.624133446418499,0.98976038689982
"ENSMUSG00000050373",37.4718152553051,-0.21837279383443,0.446722197652219,-0.488833541252492,0.62495954965065,0.98976038689982
"ENSMUSG00000025782",30.5228127919455,0.187873247173034,0.386091408218281,0.486603025019448,0.626539679427374,0.98976038689982
"ENSMUSG00000051329",38.4444391813759,0.176217734906992,0.35760951334741,0.492765791540338,0.622178084403006,0.98976038689982
"ENSMUSG00000019558",59.9651516967536,0.188255783482158,0.386518847666746,0.487054601912896,0.626219637132335,0.98976038689982
"ENSMUSG00000039201",18.9700267461636,-0.209209080903999,0.425575968804639,-0.491590447392101,0.623008897809657,0.98976038689982
"ENSMUSG00000031157",77.5833111617928,0.132718845539227,0.269419329874337,0.492610703178312,0.622287683904285,0.98976038689982
"ENSMUSG00000031197",65.5285046389681,-0.170740291834995,0.347839346715729,-0.490859626569308,0.623525733974917,0.98976038689982
"ENSMUSG00000028049",89.2710788794388,0.133056362641421,0.272585315898983,0.488127404084855,0.625459601380368,0.98976038689982
"ENSMUSG00000027820",159.452094699766,0.117290813854683,0.238772199078544,0.491224750231916,0.623267495488062,0.98976038689982
"ENSMUSG00000054690",99.9420044596161,0.164150787301241,0.33398294686816,0.491494517431274,0.623076728855372,0.98976038689982
"ENSMUSG00000042357",14.7528074858034,-0.348268279093011,0.710100311444726,-0.49044941042829,0.623815919920096,0.98976038689982
"ENSMUSG00000029016",38.549134835418,-0.164250957394019,0.333050295939369,-0.493171630221041,0.621891321626958,0.98976038689982
"ENSMUSG00000087385",26.7760077221631,-0.231055649730129,0.472055323095779,-0.489467311193201,0.624510891794638,0.98976038689982
"ENSMUSG00000073771",17.3734616268403,-0.255000869831412,0.516869261000354,-0.493356616599487,0.621760630583486,0.98976038689982
"ENSMUSG00000028282",35.4318342987747,-0.216206878706064,0.44007531303092,-0.491295176766421,0.623217690727451,0.98976038689982
"ENSMUSG00000035069",44.5443018625903,-0.158807983814099,0.32424384482134,-0.489779486489876,0.624289948079539,0.98976038689982
"ENSMUSG00000144291",65.0969488519634,0.161799823330152,0.330855648189557,0.48903449046592,0.624817278803273,0.98976038689982
"ENSMUSG00000003161",155.32183039104,-0.140572854087099,0.288874448880326,-0.486622664731884,0.62652575887581,0.98976038689982
"ENSMUSG00000029438",71.9218166283247,-0.18321750292285,0.372612880224799,-0.491710063303003,0.622924323163821,0.98976038689982
"ENSMUSG00000004455",210.656000494853,0.18271262659779,0.37463639101812,0.487706562892212,0.625757702482612,0.98976038689982
"ENSMUSG00000038722",55.4519387300897,-0.154723152587256,0.316875276985002,-0.48827776675862,0.625353107452799,0.98976038689982
"ENSMUSG00000029469",39.8492516514444,0.159783894376464,0.324434465825726,0.492499753285441,0.622366096298502,0.98976038689982
"ENSMUSG00000045100",48.1683969674669,-0.16507988519679,0.335034116316162,-0.492725597655282,0.622206488243326,0.98976038689982
"ENSMUSG00000033769",86.1271108791535,0.131218972276489,0.26892079852414,0.48794653666295,0.625587710563213,0.98976038689982
"ENSMUSG00000090958",95.6687144875355,-0.159052350158714,0.326600043695854,-0.486994270909623,0.626262390944654,0.98976038689982
"ENSMUSG00000051184",23.8349984056818,0.217990845200014,0.445890488817768,0.488888753330428,0.62492045843535,0.98976038689982
"ENSMUSG00000040268",96.3027433914365,-0.162237939871795,0.330851754464346,-0.490364453815456,0.623876025330239,0.98976038689982
"ENSMUSG00000044465",94.8523363710565,-0.159249870756343,0.32609982718033,-0.488346995253939,0.625304079200161,0.98976038689982
"ENSMUSG00000047514",175.829499795309,-0.106643963223686,0.218372953104223,-0.488357013575706,0.625296984270472,0.98976038689982
"ENSMUSG00000047417",102.824104617852,-0.144082369624825,0.292271647528372,-0.492974158948616,0.622030846281975,0.98976038689982
"ENSMUSG00000020019",49.2733873297374,-0.222891593896265,0.457531085718324,-0.487161639621327,0.626143787513999,0.98976038689982
"ENSMUSG00000035215",51.9356940541602,0.1633688681494,0.33543718220798,0.487032675012475,0.626235175574718,0.98976038689982
"ENSMUSG00000020087",141.117451484794,-0.14055125937261,0.288389074849925,-0.487366795866838,0.625998419682512,0.98976038689982
"ENSMUSG00000031807",240.035948476085,0.164952283103557,0.339267461984042,0.486201306010642,0.626824445478538,0.98976038689982
"ENSMUSG00000041515",39.5381255855653,0.184639230966815,0.378075833813883,0.488365598785424,0.625290904291806,0.98976038689982
"ENSMUSG00000031808",7621.29216507451,-0.239267071040997,0.492069818409664,-0.486246183141838,0.626792630722138,0.98976038689982
"ENSMUSG00000038506",59.3635050555262,0.161822145317268,0.32977464656759,0.490705234624827,0.623634943623096,0.98976038689982
"ENSMUSG00000021773",13.0405022962831,0.265467047232801,0.542436699110745,0.489397283900592,0.624560458617734,0.98976038689982
"ENSMUSG00000032449",186.553226665118,-0.117067819276224,0.239081081582539,-0.48965739363952,0.624376355918065,0.98976038689982
"ENSMUSG00000018415",135.609605478747,0.128879092703025,0.264521059919332,0.487216755982785,0.6261047322135,0.98976038689982
"ENSMUSG00000091803",57.2846343904125,0.196751529150097,0.400594205745602,0.491149213663476,0.623320915915588,0.98976038689982
"ENSMUSG00000021039",108.784803218929,0.132994905007753,0.272764436408834,0.487581543835919,0.62584627100011,0.98976038689982
"ENSMUSG00000022570",68.0399191469011,0.139737706944619,0.286213068917054,0.488229651683431,0.625387183964704,0.98976038689982
"ENSMUSG00000022556",75.5575896595202,-0.144636464740832,0.297254788675932,-0.486574044391646,0.626560221026305,0.98976038689982
"ENSMUSG00000061731",124.398302506396,0.165145679234407,0.339452884229715,0.486505453059135,0.626608840024417,0.98976038689982
"ENSMUSG00000022973",62.4592903656068,-0.1487055709171,0.304970728381485,-0.48760604568936,0.625828912478267,0.98976038689982
"ENSMUSG00000035258",58.328265948278,-0.172139101107402,0.354073478173125,-0.486167735565988,0.626848245036552,0.98976038689982
"ENSMUSG00000055413",20.4034467670795,-0.243251223324329,0.49567374418587,-0.490748655093406,0.62360422917591,0.98976038689982
"ENSMUSG00000120154",10.0395626337887,-0.299708468679369,0.615177009044116,-0.487190620379436,0.626123251698632,0.98976038689982
"ENSMUSG00000024182",109.558238433304,0.155981458415429,0.318352677082603,0.489964337177401,0.624159134950878,0.98976038689982
"ENSMUSG00000055240",32.554868136628,-0.215713948128061,0.439989325849217,-0.490270866711857,0.623942239569542,0.98976038689982
"ENSMUSG00000023953",34.5479043067874,0.199433254366446,0.404640732518745,0.492864999341626,0.622107979565994,0.98976038689982
"ENSMUSG00000056133",18.0695521010778,0.270099275524302,0.551623713659648,0.489644061406238,0.624385791750355,0.98976038689982
"ENSMUSG00000025735",12.778971980792,0.309160529095058,0.634411422470707,0.487318667578582,0.626032520702512,0.98976038689982
"ENSMUSG00000025026",170.638994581426,-0.136732764872985,0.278035929000435,-0.491780919698226,0.622874226367553,0.98976038689982
"ENSMUSG00000024913",191.94830548078,-0.113495901242027,0.232959054703694,-0.487192487050505,0.62612192898222,0.98976038689982
"ENSMUSG00000024925",50.3048667383753,0.180626000877547,0.368467514715365,0.490208752912934,0.623986187664644,0.98976038689982
"ENSMUSG00000046324",380.976659398224,-0.139601115254234,0.287137940255492,-0.486181363319727,0.626838583678432,0.98976038689982
"ENSMUSG00000064337",890.049254966457,-0.175960961568688,0.359946338492484,-0.488853317151778,0.624945547811529,0.98976038689982
"ENSMUSG00000033701",94.2709647440843,0.130464983406975,0.268743874511568,0.485462165952955,0.627348544070053,0.989920405478896
"ENSMUSG00000044813",38.4375816986987,0.202865279682554,0.418114370263454,0.485190881037474,0.627540949997376,0.989920405478896
"ENSMUSG00000036887",321.86255910249,0.13090263823904,0.269739449698511,0.485292894255364,0.627468595240841,0.989920405478896
"ENSMUSG00000075585",15.3250181572267,-0.235958339654409,0.485919700421138,-0.485591218981055,0.627257023482028,0.989920405478896
"ENSMUSG00000062382",17.9914200927874,0.267549327256335,0.550986395329159,0.485582456344501,0.627263237503056,0.989920405478896
"ENSMUSG00000050919",44.5879818783764,-0.269170483556219,0.554781822240533,-0.485182593887361,0.627546827968751,0.989920405478896
"ENSMUSG00000021589",50.0488618235129,0.21711700948744,0.447386982171929,0.485300239254622,0.627463385802859,0.989920405478896
"ENSMUSG00000023861",367.859254741235,-0.214498619515788,0.44217510659468,-0.485098813381206,0.627606253755525,0.989920405478896
"ENSMUSG00000036580",92.4315555092097,-0.175882273453175,0.362716351651037,-0.48490307275253,0.627745102635674,0.990009930402279
"ENSMUSG00000033938",239.574009671678,0.134826953472339,0.278164902506788,0.484701528687822,0.627888081962415,0.990029702867402
"ENSMUSG00000033430",88.1485953270047,-0.138409645204626,0.285592344683506,-0.484640599726201,0.62793130891698,0.990029702867402
"ENSMUSG00000021501",68.0857656223451,-0.130027043270269,0.268352477321658,-0.484538263138198,0.628003915997979,0.990029702867402
"ENSMUSG00000057329",61.447456369483,-0.151896770279981,0.314975701120263,-0.482249169506522,0.629628951532179,0.990593354419538
"ENSMUSG00000027395",51.6046192427996,0.175749870682436,0.363586011861252,0.483379076611736,0.628826601815606,0.990593354419538
"ENSMUSG00000050556",65.8488082511824,0.210947711248241,0.437652546537738,0.481998135089227,0.629807271068305,0.990593354419538
"ENSMUSG00000040374",113.403009608357,0.129039769410986,0.266944993797473,0.483394603417387,0.628815579243765,0.990593354419538
"ENSMUSG00000066152",79.957024888641,-0.147485252049585,0.305701770846931,-0.482448144284494,0.629487627323179,0.990593354419538
"ENSMUSG00000078532",26.9962838659249,0.285736507461649,0.592497081435759,0.482258084325483,0.629622619385472,0.990593354419538
"ENSMUSG00000029071",173.575049626764,-0.121087255449785,0.2512904073563,-0.481861829600593,0.629904103211744,0.990593354419538
"ENSMUSG00000029787",77.9633776427714,-0.183707762869978,0.38120225847962,-0.481916774582279,0.62986506923954,0.990593354419538
"ENSMUSG00000034951",95.0688028924633,-0.145626628645162,0.302191111119502,-0.481902422959007,0.629875264809135,0.990593354419538
"ENSMUSG00000034974",77.9328581775013,0.123651317559854,0.256324457004545,0.482401558574886,0.629520714162906,0.990593354419538
"ENSMUSG00000034424",152.077544358875,-0.155670705937317,0.322192265990704,-0.48316090226017,0.628981493835058,0.990593354419538
"ENSMUSG00000002320",123.69075765028,0.116022954617667,0.24007262460077,0.48328273500824,0.628894997143045,0.990593354419538
"ENSMUSG00000031993",141.47365350967,-0.109897990259206,0.227874952627967,-0.48227323359504,0.629611859005353,0.990593354419538
"ENSMUSG00000032491",20.2086033831897,0.334394094787298,0.693355121419211,0.482284019338943,0.62960419804335,0.990593354419538
"ENSMUSG00000006134",112.515676851874,0.139738958379329,0.289462423860744,0.482753362303618,0.629270868951433,0.990593354419538
"ENSMUSG00000091971",13.6746632057277,0.259516695527621,0.538018574211577,0.482356386873672,0.629552797433277,0.990593354419538
"ENSMUSG00000024312",53.8971356561362,0.175937362475531,0.365139128162153,0.481836508075901,0.629922092457996,0.990593354419538
"ENSMUSG00000023971",56.4886319094755,0.174180685547635,0.361465377753929,0.481873773443969,0.629895617987682,0.990593354419538
"ENSMUSG00000015474",40.6707493828686,0.173011845773954,0.35762097195914,0.483785514104921,0.628538096684068,0.990593354419538
"ENSMUSG00000035242",509.567509176979,0.0966101560132859,0.200719060796288,0.481320287321076,0.630288880542802,0.990662067439481
"ENSMUSG00000070287",9.26136984247174,0.279794343374715,0.581143606099323,0.481454739307405,0.630193340177249,0.990662067439481
"ENSMUSG00000073423",25.479807645199,0.208848651653737,0.433850906725535,0.481383462420329,0.630243988118449,0.990662067439481
"ENSMUSG00000024487",89.4346751270031,-0.12485134925823,0.259397649755058,-0.481312569239251,0.630294365129613,0.990662067439481
"ENSMUSG00000061815",21.9457563546246,-0.292001258387998,0.60806563351581,-0.48021338864303,0.631075667596464,0.991045778621232
"ENSMUSG00000027523",2145.93520568813,-0.109230793052676,0.227824110318191,-0.47945229721349,0.63161689652356,0.991045778621232
"ENSMUSG00000074916",34.2732783600781,0.166872257297509,0.348804130337334,0.478412503705518,0.632356635887252,0.991045778621232
"ENSMUSG00000038467",433.727400379081,-0.102058239636481,0.213429995410634,-0.478181332666591,0.63252114772662,0.991045778621232
"ENSMUSG00000035772",96.8756240471583,-0.15882110961854,0.330971074641039,-0.479864017696388,0.631324088452311,0.991045778621232
"ENSMUSG00000078864",11.8498881844014,0.30062855057718,0.629532230452972,0.477542746875512,0.632975688945285,0.991045778621232
"ENSMUSG00000031174",15.4823998865124,-0.229988769158956,0.48199808150551,-0.477157021954509,0.633250312608227,0.991045778621232
"ENSMUSG00000028128",100.589654789845,-0.139050197109373,0.291207587024741,-0.477495104197127,0.63300960625345,0.991045778621232
"ENSMUSG00000029029",15.869310575941,0.276432790528019,0.576769231890036,0.479277976777934,0.63174088744743,0.991045778621232
"ENSMUSG00000029089",18.5869424964111,0.227145125732739,0.472924453183143,0.480298965730951,0.631014824203644,0.991045778621232
"ENSMUSG00000039252",24.1958925078833,0.270559376591544,0.566054785119299,0.477973835226076,0.632668827843554,0.991045778621232
"ENSMUSG00000030082",282.208432002038,0.128088140298389,0.267442464880905,0.478937181331422,0.631983318909833,0.991045778621232
"ENSMUSG00000030793",10.8735990063747,0.327405748120345,0.68457423826664,0.478261859443243,0.632463839140472,0.991045778621232
"ENSMUSG00000025584",94.1751301111762,0.142342780843178,0.298266506389981,0.477233540453469,0.633195829892593,0.991045778621232
